event_id,user_id,region,category,amount,ts
6845,4728,us-east,marketplace,64.56,1700006845
6846,559,us-east,marketplace,16.3,1700006846
6847,1983,us-east,marketplace,102.01,1700006847
6848,4170,eu-central,ads,172.09,1700006848
6849,2705,us-west,compute,158.94,1700006849
6850,845,eu-central,compute,161.79,1700006850
6851,3911,eu-central,storage,80.61,1700006851
6852,4143,us-east,subscription,11.47,1700006852
6853,99,us-east,storage,129.56,1700006853
6854,2604,ap-south,marketplace,112.4,1700006854
6855,3990,ap-south,compute,66.3,1700006855
6856,748,ap-northeast,ads,39.54,1700006856
6857,3790,us-east,storage,224.47,1700006857
6858,4319,ap-northeast,subscription,121.45,1700006858
6859,843,ap-south,ads,27.57,1700006859
6860,4227,ap-south,storage,245.26,1700006860
6861,4239,ap-south,ads,22.21,1700006861
6862,4680,ap-south,storage,110.2,1700006862
6863,4745,ap-northeast,subscription,166.33,1700006863
6864,1310,ap-south,ads,119.65,1700006864
6865,342,eu-central,ads,83.88,1700006865
6866,4394,us-west,marketplace,48.21,1700006866
6867,2921,ap-northeast,ads,147.43,1700006867
6868,3457,eu-central,storage,176.69,1700006868
6869,4469,eu-central,subscription,91.82,1700006869
6870,1962,us-west,compute,164.38,1700006870
6871,4172,us-west,marketplace,40.65,1700006871
6872,3279,us-west,ads,117.56,1700006872
6873,3949,eu-central,compute,11.79,1700006873
6874,2706,ap-northeast,marketplace,232.33,1700006874
6875,3505,ap-northeast,storage,151.58,1700006875
6876,1705,us-east,subscription,2.61,1700006876
6877,4223,eu-central,subscription,40.24,1700006877
6878,3785,us-west,storage,188.73,1700006878
6879,3523,ap-northeast,compute,202.97,1700006879
6880,1819,eu-central,marketplace,18.34,1700006880
6881,3040,us-east,subscription,80.66,1700006881
6882,4243,eu-central,marketplace,107.19,1700006882
6883,1955,us-east,compute,117.31,1700006883
6884,1561,us-east,compute,229.11,1700006884
6885,3866,us-west,ads,160.09,1700006885
6886,1834,ap-northeast,subscription,237.58,1700006886
6887,3893,ap-south,storage,230.04,1700006887
6888,950,us-east,compute,73.83,1700006888
6889,2614,us-west,storage,163.47,1700006889
6890,3195,us-west,ads,195.28,1700006890
6891,504,us-east,storage,226.94,1700006891
6892,1200,us-east,ads,206.99,1700006892
6893,2283,us-west,subscription,74.51,1700006893
6894,2378,ap-south,subscription,222.22,1700006894
6895,425,eu-central,storage,212.34,1700006895
6896,3663,ap-south,ads,189.59,1700006896
6897,3500,us-east,compute,146.06,1700006897
6898,3890,us-east,storage,91.83,1700006898
6899,4997,ap-south,marketplace,193.2,1700006899
6900,3299,ap-south,storage,74.7,1700006900
6901,4975,ap-northeast,storage,131.48,1700006901
6902,1922,us-west,marketplace,194.97,1700006902
6903,132,us-east,compute,178.64,1700006903
6904,1248,us-west,marketplace,236.3,1700006904
6905,3112,eu-central,subscription,195.3,1700006905
6906,1641,us-west,subscription,209.61,1700006906
6907,4747,us-east,marketplace,61.73,1700006907
6908,109,ap-south,ads,91.1,1700006908
6909,2331,ap-south,subscription,105.91,1700006909
6910,935,eu-central,storage,197.36,1700006910
6911,4807,us-east,ads,227.06,1700006911
6912,2694,us-east,ads,11.92,1700006912
6913,3252,us-west,storage,3.22,1700006913
6914,4129,us-east,subscription,100.93,1700006914
6915,4592,ap-northeast,subscription,167.69,1700006915
6916,3840,eu-central,compute,114.47,1700006916
6917,4558,us-west,subscription,80.34,1700006917
6918,4159,ap-northeast,subscription,90.18,1700006918
6919,732,ap-northeast,subscription,27.84,1700006919
6920,4674,ap-south,storage,142.96,1700006920
6921,2066,ap-south,subscription,242.6,1700006921
6922,4140,ap-south,storage,213.41,1700006922
6923,1967,us-west,ads,219.27,1700006923
6924,751,ap-south,subscription,204.5,1700006924
6925,3340,ap-south,marketplace,37.42,1700006925
6926,4248,us-west,marketplace,98.82,1700006926
6927,2729,eu-central,compute,225.51,1700006927
6928,4081,us-west,marketplace,1.65,1700006928
6929,282,us-west,ads,136.98,1700006929
6930,407,us-east,marketplace,166.97,1700006930
6931,3089,us-east,marketplace,22.42,1700006931
6932,198,ap-northeast,marketplace,70.67,1700006932
6933,1174,ap-south,ads,100.76,1700006933
6934,1663,us-east,subscription,247.1,1700006934
6935,2624,ap-south,subscription,95.97,1700006935
6936,1645,us-east,ads,226.86,1700006936
6937,466,us-east,compute,14.05,1700006937
6938,4876,ap-northeast,subscription,17.43,1700006938
6939,3633,ap-northeast,ads,182.05,1700006939
6940,2538,ap-northeast,ads,44.2,1700006940
6941,1890,eu-central,marketplace,17.05,1700006941
6942,4455,ap-northeast,subscription,156.62,1700006942
6943,415,ap-northeast,subscription,13.29,1700006943
6944,2151,us-west,storage,104.87,1700006944
6945,726,us-west,storage,99.08,1700006945
6946,4373,us-east,compute,197.43,1700006946
6947,675,us-west,subscription,168.92,1700006947
6948,3516,ap-northeast,ads,87.85,1700006948
6949,4687,eu-central,storage,223.64,1700006949
6950,2101,ap-south,ads,218.08,1700006950
6951,1805,us-east,ads,10.05,1700006951
6952,2858,ap-northeast,subscription,168.91,1700006952
6953,2004,us-east,compute,108.73,1700006953
6954,1662,ap-northeast,storage,155.06,1700006954
6955,2378,us-west,ads,139.87,1700006955
6956,1023,eu-central,subscription,167.15,1700006956
6957,4968,us-west,storage,249.68,1700006957
6958,2917,us-east,ads,101.98,1700006958
6959,3980,ap-south,storage,172.83,1700006959
6960,806,ap-northeast,storage,120.2,1700006960
6961,1027,ap-northeast,compute,202.81,1700006961
6962,1776,ap-south,subscription,108.68,1700006962
6963,4309,eu-central,ads,22.86,1700006963
6964,3249,us-west,storage,231.16,1700006964
6965,1409,ap-northeast,subscription,46.83,1700006965
6966,3542,ap-south,storage,129.17,1700006966
6967,4218,us-east,compute,175.11,1700006967
6968,1596,ap-south,storage,22.32,1700006968
6969,3238,eu-central,subscription,47.63,1700006969
6970,4934,ap-northeast,compute,1.17,1700006970
6971,2388,ap-northeast,compute,61.22,1700006971
6972,2605,ap-northeast,compute,27.44,1700006972
6973,2650,eu-central,compute,119.68,1700006973
6974,3809,us-west,storage,81.36,1700006974
6975,4942,ap-south,storage,74.8,1700006975
6976,4498,us-west,compute,92.97,1700006976
6977,4360,us-east,marketplace,8.3,1700006977
6978,594,eu-central,ads,193.53,1700006978
6979,896,ap-south,marketplace,121.23,1700006979
6980,4774,us-west,compute,18.42,1700006980
6981,1140,ap-northeast,marketplace,216.98,1700006981
6982,2875,us-east,compute,133.69,1700006982
6983,658,us-east,marketplace,131.87,1700006983
6984,323,us-east,marketplace,193.69,1700006984
6985,36,ap-northeast,subscription,66.21,1700006985
6986,4870,us-west,compute,237.03,1700006986
6987,4598,ap-south,marketplace,160.22,1700006987
6988,408,us-west,ads,193.71,1700006988
6989,4831,us-west,ads,31.75,1700006989
6990,1229,eu-central,ads,16.89,1700006990
6991,4155,ap-south,ads,123.86,1700006991
6992,1401,ap-northeast,ads,100.97,1700006992
6993,4922,eu-central,subscription,248.87,1700006993
6994,1328,us-west,subscription,102.61,1700006994
6995,1728,us-east,compute,4.9,1700006995
6996,1378,us-east,ads,195.83,1700006996
6997,4084,us-west,ads,235.16,1700006997
6998,2144,us-west,storage,163.15,1700006998
6999,3470,us-west,marketplace,175.74,1700006999
7000,4704,ap-south,marketplace,60.57,1700007000
7001,2362,us-east,marketplace,124.21,1700007001
7002,754,eu-central,marketplace,98.37,1700007002
7003,4896,eu-central,storage,169.89,1700007003
7004,4064,eu-central,ads,180.37,1700007004
7005,4447,ap-south,subscription,91.11,1700007005
7006,2490,eu-central,marketplace,55.5,1700007006
7007,2706,us-east,marketplace,95.82,1700007007
7008,3516,ap-northeast,compute,166.0,1700007008
7009,3432,eu-central,compute,50.46,1700007009
7010,2193,ap-northeast,subscription,196.85,1700007010
7011,4601,us-west,marketplace,164.07,1700007011
7012,3515,us-west,storage,208.2,1700007012
7013,1769,ap-south,storage,207.64,1700007013
7014,4241,eu-central,subscription,39.41,1700007014
7015,3775,ap-south,marketplace,131.61,1700007015
7016,38,ap-northeast,compute,73.39,1700007016
7017,1304,ap-south,compute,140.65,1700007017
7018,2063,eu-central,subscription,217.95,1700007018
7019,3528,ap-northeast,marketplace,216.76,1700007019
7020,260,eu-central,ads,191.03,1700007020
7021,2504,eu-central,ads,90.93,1700007021
7022,262,ap-northeast,subscription,133.47,1700007022
7023,3285,ap-south,subscription,183.47,1700007023
7024,68,us-east,storage,50.07,1700007024
7025,1411,ap-northeast,subscription,142.22,1700007025
7026,3830,ap-south,subscription,228.75,1700007026
7027,4015,us-west,compute,79.37,1700007027
7028,2830,us-east,subscription,140.99,1700007028
7029,235,us-east,storage,35.29,1700007029
7030,4581,eu-central,ads,89.23,1700007030
7031,1087,us-east,marketplace,248.12,1700007031
7032,190,us-west,compute,24.46,1700007032
7033,1719,eu-central,subscription,221.29,1700007033
7034,1141,ap-south,compute,66.94,1700007034
7035,1905,us-west,storage,155.49,1700007035
7036,2709,us-west,ads,199.57,1700007036
7037,824,us-east,subscription,60.51,1700007037
7038,2889,ap-northeast,ads,69.42,1700007038
7039,1367,ap-south,marketplace,46.98,1700007039
7040,3775,eu-central,subscription,138.29,1700007040
7041,3116,us-west,marketplace,28.64,1700007041
7042,419,ap-northeast,marketplace,124.48,1700007042
7043,4330,us-west,compute,179.01,1700007043
7044,2868,eu-central,marketplace,86.21,1700007044
7045,658,eu-central,storage,244.22,1700007045
7046,4945,us-east,compute,58.81,1700007046
7047,769,us-east,storage,166.72,1700007047
7048,2494,eu-central,marketplace,78.85,1700007048
7049,1802,ap-south,ads,231.03,1700007049
7050,3424,us-west,storage,47.43,1700007050
7051,882,ap-south,storage,50.75,1700007051
7052,3624,eu-central,storage,24.77,1700007052
7053,1151,us-east,marketplace,207.78,1700007053
7054,3069,ap-south,subscription,190.5,1700007054
7055,2109,us-east,subscription,188.56,1700007055
7056,236,ap-northeast,marketplace,131.9,1700007056
7057,4188,ap-south,storage,40.79,1700007057
7058,4827,ap-northeast,ads,106.55,1700007058
7059,1918,us-east,compute,208.23,1700007059
7060,1971,us-east,subscription,230.81,1700007060
7061,4897,eu-central,ads,109.52,1700007061
7062,4048,us-east,marketplace,84.56,1700007062
7063,2703,ap-northeast,compute,135.42,1700007063
7064,1025,ap-south,storage,57.66,1700007064
7065,819,us-west,subscription,70.82,1700007065
7066,1878,ap-northeast,compute,133.12,1700007066
7067,316,eu-central,compute,86.69,1700007067
7068,741,eu-central,subscription,15.24,1700007068
7069,3026,ap-northeast,subscription,100.78,1700007069
7070,3001,us-east,subscription,138.69,1700007070
7071,1946,us-east,subscription,64.58,1700007071
7072,3862,eu-central,marketplace,110.95,1700007072
7073,3823,us-west,compute,152.8,1700007073
7074,903,eu-central,marketplace,148.03,1700007074
7075,2337,eu-central,subscription,223.93,1700007075
7076,4271,us-west,marketplace,62.93,1700007076
7077,3052,us-west,ads,221.76,1700007077
7078,1285,ap-northeast,storage,121.43,1700007078
7079,879,eu-central,ads,102.59,1700007079
7080,4789,us-east,storage,151.63,1700007080
7081,3194,eu-central,ads,227.52,1700007081
7082,1751,us-west,compute,28.77,1700007082
7083,3501,us-west,compute,21.76,1700007083
7084,439,ap-northeast,storage,57.92,1700007084
7085,1275,us-west,ads,148.83,1700007085
7086,2017,ap-south,compute,225.07,1700007086
7087,2640,ap-south,subscription,170.17,1700007087
7088,3565,ap-south,ads,193.45,1700007088
7089,2941,us-west,compute,128.95,1700007089
7090,3697,ap-south,ads,111.08,1700007090
7091,2393,eu-central,compute,185.38,1700007091
7092,664,eu-central,subscription,15.06,1700007092
7093,2246,eu-central,ads,3.58,1700007093
7094,1455,us-east,subscription,194.25,1700007094
7095,3091,ap-northeast,subscription,140.55,1700007095
7096,4547,ap-northeast,ads,221.88,1700007096
7097,2537,eu-central,ads,43.36,1700007097
7098,2591,ap-northeast,storage,113.69,1700007098
7099,3249,us-east,subscription,162.49,1700007099
7100,390,eu-central,ads,151.54,1700007100
7101,1686,eu-central,storage,171.53,1700007101
7102,3763,eu-central,marketplace,156.73,1700007102
7103,4395,us-west,subscription,197.41,1700007103
7104,4438,ap-northeast,ads,12.12,1700007104
7105,1996,ap-northeast,subscription,112.16,1700007105
7106,588,us-east,marketplace,25.93,1700007106
7107,2004,eu-central,storage,15.97,1700007107
7108,4469,eu-central,subscription,38.08,1700007108
7109,808,us-west,compute,164.73,1700007109
7110,1385,eu-central,subscription,44.28,1700007110
7111,4508,us-west,ads,220.49,1700007111
7112,3169,ap-northeast,ads,181.19,1700007112
7113,3368,us-west,storage,210.43,1700007113
7114,1947,ap-northeast,compute,169.51,1700007114
7115,705,ap-south,subscription,184.83,1700007115
7116,4918,us-east,storage,187.52,1700007116
7117,4854,eu-central,storage,107.67,1700007117
7118,1509,us-east,ads,6.76,1700007118
7119,1061,us-east,marketplace,174.99,1700007119
7120,817,us-east,storage,228.42,1700007120
7121,3742,us-east,storage,61.12,1700007121
7122,4593,eu-central,ads,198.82,1700007122
7123,4368,ap-northeast,marketplace,26.95,1700007123
7124,1776,ap-south,ads,132.74,1700007124
7125,663,us-east,compute,188.62,1700007125
7126,2170,eu-central,marketplace,65.63,1700007126
7127,2977,ap-south,compute,118.68,1700007127
7128,3240,eu-central,marketplace,97.98,1700007128
7129,942,ap-northeast,subscription,113.93,1700007129
7130,4084,us-east,subscription,110.36,1700007130
7131,953,ap-northeast,compute,104.4,1700007131
7132,1159,ap-south,subscription,146.58,1700007132
7133,3284,us-east,subscription,185.8,1700007133
7134,3127,ap-south,compute,55.47,1700007134
7135,207,eu-central,marketplace,124.11,1700007135
7136,3759,us-east,subscription,136.57,1700007136
7137,4299,ap-south,marketplace,205.97,1700007137
7138,382,us-west,subscription,55.14,1700007138
7139,2365,ap-south,ads,76.18,1700007139
7140,3203,ap-south,subscription,124.07,1700007140
7141,1678,us-west,ads,74.92,1700007141
7142,905,us-east,storage,104.61,1700007142
7143,793,eu-central,subscription,156.93,1700007143
7144,838,eu-central,subscription,74.58,1700007144
7145,1858,us-east,compute,99.8,1700007145
7146,4358,ap-south,subscription,221.91,1700007146
7147,3406,eu-central,storage,7.78,1700007147
7148,2051,ap-south,marketplace,94.9,1700007148
7149,4632,ap-south,compute,128.12,1700007149
7150,3958,us-east,subscription,94.97,1700007150
7151,4578,us-west,ads,8.05,1700007151
7152,4435,us-west,storage,171.04,1700007152
7153,1867,ap-south,subscription,172.83,1700007153
7154,646,eu-central,compute,243.91,1700007154
7155,1188,ap-northeast,ads,165.67,1700007155
7156,1374,ap-south,ads,96.44,1700007156
7157,4902,us-west,marketplace,17.04,1700007157
7158,2165,us-east,storage,185.96,1700007158
7159,1190,ap-northeast,ads,21.41,1700007159
7160,3701,us-west,subscription,128.88,1700007160
7161,2301,ap-south,ads,130.13,1700007161
7162,168,us-east,compute,29.44,1700007162
7163,4780,ap-south,ads,212.15,1700007163
7164,3936,eu-central,storage,131.93,1700007164
7165,4266,eu-central,compute,119.79,1700007165
7166,2334,ap-northeast,compute,112.75,1700007166
7167,4918,us-east,marketplace,41.15,1700007167
7168,1105,us-east,storage,31.94,1700007168
7169,2287,ap-northeast,storage,197.84,1700007169
7170,3421,eu-central,compute,184.7,1700007170
7171,4530,ap-northeast,compute,166.06,1700007171
7172,78,ap-south,ads,123.64,1700007172
7173,2568,ap-south,subscription,24.58,1700007173
7174,3342,us-west,ads,42.87,1700007174
7175,3777,eu-central,marketplace,112.71,1700007175
7176,1459,ap-south,ads,105.22,1700007176
7177,2500,ap-northeast,storage,55.26,1700007177
7178,4593,ap-northeast,ads,23.08,1700007178
7179,1731,ap-northeast,compute,162.42,1700007179
7180,4795,us-east,storage,133.07,1700007180
7181,1366,us-east,ads,191.14,1700007181
7182,107,ap-south,ads,107.08,1700007182
7183,4045,eu-central,subscription,199.04,1700007183
7184,1407,us-east,storage,56.23,1700007184
7185,1594,ap-south,ads,200.78,1700007185
7186,1984,us-east,storage,153.87,1700007186
7187,4317,eu-central,marketplace,145.02,1700007187
7188,372,eu-central,compute,208.86,1700007188
7189,1988,ap-south,subscription,150.74,1700007189
7190,2424,eu-central,compute,194.35,1700007190
7191,4125,us-west,marketplace,174.02,1700007191
7192,1921,ap-northeast,compute,137.49,1700007192
7193,1014,us-west,storage,212.8,1700007193
7194,1785,ap-northeast,subscription,37.23,1700007194
7195,2640,eu-central,ads,110.05,1700007195
7196,2231,us-east,compute,175.44,1700007196
7197,1510,eu-central,compute,220.27,1700007197
7198,547,eu-central,storage,217.04,1700007198
7199,1471,us-east,subscription,176.96,1700007199
7200,3325,us-east,ads,174.36,1700007200
7201,3238,us-west,compute,149.96,1700007201
7202,2933,eu-central,ads,206.38,1700007202
7203,4546,eu-central,marketplace,59.2,1700007203
7204,2572,ap-south,subscription,194.22,1700007204
